player_name,position,team,conf,games_played,game_min_%,pts_per_game,field_goal_% ,3_pt_%,Free_throw_%,offensive_rebound_per_game,defensive_ rebound_per_game,AST_per_game,stl_per_game,blk_per_game,offensive_rating,usage,classification,year
Bryce McBride,Scoring PG,Eastern Michigan,MAC,15,81.2,13.6667,48,0.337,0.821,3.1,4,14.2,1.6,0.5,101.5,21.5,Sr,2022
Setric Millner Jr.,Wing G,Toledo,MAC,30,82.9,12.9,50,0.273,0.667,6.9,14.5,13.3,1.3,0.7,108.1,21,Sr,2022
Toby Okani,Wing F,Duquesne,A10,18,48.5,4.6667,48.6,0.308,0.609,6.9,13.2,8.8,2.5,3.7,89.8,16.1,So,2022
Tyson Acuff,Combo G,Duquesne,A10,18,34.2,3.7222,44.8,0.294,1,1.8,7.3,12.8,2.1,1,92.5,16.5,So,2022
Dezmond McKinney,Combo G,North Dakota St.,Sum,27,34.6,3.3333,35.6,0.091,0.778,2.3,7.8,15.2,2.1,0.9,81.3,19.5,So,2022
Kaden Metheny,Combo G,Bowling Green,MAC,25,71.2,10.1923,46.5,0.308,0.743,2.2,8.9,11.7,2.2,0.2,100.1,18.4,So,2022
Zion Bethea,PF/C,Hofstra,CAA,3,1,0,0,0,0,0,0,0,0,0,0,19.7,So,2022
Shawndarius Cowart,Scoring PG,Grambling St.,SWAC,3,3.4,1.3333,25,0,1,0,11.1,21.1,5.6,0,65.5,16.3,Sr,2022
David Green,Wing F,Louisiana Tech,CUSA,18,21.2,3.0556,40.3,0.286,0.625,1.7,15.8,2.8,1.8,0,78.4,18.3,So,2022
Cam Young,Stretch 4,Bowling Green,MAC,25,25.3,2.3462,44.4,0.133,0.55,12.2,16,7.2,2,3,97.8,16.2,So,2022
Courtney Carter,Scoring PG,SIU Edwardsville,OVC,25,75.1,7.0769,47.2,0.298,0.659,2.6,11.2,23.8,2.7,0.6,87,18.4,Sr,2022
Reggie Raynor,PF/C,UNC Greensboro,SC,1,0.2,0,0,0,0,0,0,0,0,0,0,0,So,2022
Frank Jakubicek,Stretch 4,Belmont,OVC,19,11.2,2.5,45.8,0.267,0.75,6.3,11.7,9,0.8,1.6,99.4,20.9,So,2022
Brandyn Talbot,Combo G,UT Arlington,SB,9,4.6,3.25,10,0.083,0,0,10.4,4,1.3,0,23.6,17.9,So,2022
Abdou Tsimbila,C,Fordham,A10,16,7.2,1.0625,42.1,0,0.333,17.4,22.3,5.3,1.6,14.5,94.3,17.8,So,2022
Joey Madimba,Scoring PG,Tarleton St.,WAC,7,2.7,3.0833,71.4,0,1,0,7.9,26.3,7.6,19.5,120.7,33,So,2022
B.J. Greenlee,Combo G,Florida Atlantic,CUSA,19,77,9.9565,50,0.4,0.686,2.2,10.4,17.5,2.4,0.4,97.1,18.8,Jr,2022
Leo Colimerio,Wing G,Fresno St.,MWC,17,20.2,1.5,52.9,0.4,0.375,4.6,5.6,10.9,2,0.7,87,10.2,So,2022
Jamarcus Jones,PF/C,Jackson St.,SWAC,3,4.1,5,50,0,0.455,3.7,17.9,7,0,0,104.8,21.9,Sr,2022
Destin Whitaker,Wing G,Fresno St.,MWC,12,7.9,1.6923,38.9,0.333,1,0,7.2,2.9,0,0,87.3,13.8,So,2022
Braxton Meah,C,Fresno St.,MWC,21,21.7,2.7826,64.9,0,0.5,12.3,14.4,1.2,0.9,4.4,114.5,15.6,So,2022
Kyle Harding,Combo G,Fresno St.,MWC,22,24.5,2.3333,42.2,0.241,0.111,2.2,11,15.5,4.2,1.1,64.8,20.3,Jr,2022
Jamal Shead,Scoring PG,Houston,Amer,25,17.9,3.2692,43.4,0.136,0.75,1,8.6,23.4,3.6,2.8,93.9,20.6,So,2022
CJ Huntley,PF/C,Appalachian St.,SB,19,19,3.2609,40.5,0.211,0.875,10.8,11.7,7.4,1.2,4.1,102.8,14.5,So,2022
Tramon Mark,Wing G,Houston,Amer,31,49.9,7.8438,39.9,0.243,0.759,4.1,12,15,2.7,0.8,102.4,22.2,So,2022
Michael Ofoegbu,PF/C,San Jose St.,MWC,5,7.6,3.3333,42.9,0,0.533,1.7,12.6,7.5,1,0,87.7,20.8,So,2022
Max Murrell,Wing F,Stanford,P12,21,15.1,2.2857,53.3,0.222,1,4,8.8,4.6,1.7,4.8,105,15.1,So,2022
Sasha Glushkov,PF/C,Appalachian St.,SB,10,3.6,1.5714,18.8,0.333,0,12,13,0,0,3.1,61.6,12.7,So,2022
Michael O'Connell,Scoring PG,Stanford,P12,25,60.5,6.68,51.6,0.333,0.787,2.2,10.8,20.2,2.8,0.5,104.9,15.4,So,2022
Daniel Foster,Wing G,Nevada,MWC,11,25.7,4.2727,55.4,0.455,0.5,3.2,11.6,10,1.3,1,87.5,12.6,So,2022
Ryan Elvin,Combo G,Houston,Amer,7,0.8,1.875,75,0.5,0,0,11.3,0,0,0,159.3,15,So,2022
Eddie Lampkin Jr.,PF/C,TCU,B12,10,3.3,0.6,40,0,0.333,14,16.9,5.5,7,3.1,80.6,16.8,So,2022
Austin Cook,Combo G,Idaho St.,BSky,5,1.3,0.8,0,0,0,0,12.3,0,0,0,0,16.4,So,2022
Robert Ford III,Wing F,Idaho St.,BSky,19,78.8,11.375,45.7,0.333,0.742,6,20.7,22.4,1.8,0.7,94.5,23.7,Sr,2022
Jordan Ivy-Curry,Wing G,UTSA,CUSA,22,51.1,7.1538,49.3,0.414,0.676,6.5,7.1,10.6,1.6,0.7,108.8,18.5,So,2022
Davion Bradford,C,Kansas St.,B12,28,52.9,7.6897,62,0,0.589,9.4,16.2,2.5,0.4,2.5,105.2,18.6,So,2022
Caleb Dorsey,PF/C,Penn St.,B10,5,1.1,1.2,75,0.5,0,19.2,0,0,0,0,98.2,27.1,So,2022
Gethro Muscadin,C,New Mexico,MWC,11,2.3,0.1667,50,0,0,8.1,25.1,0,0,8.2,77.8,7.4,So,2022
Jalen Terry,Combo G,DePaul,BE,20,20.8,2.85,51,0.394,0.8,1.1,11.6,15.5,2.5,1,103.8,14.8,So,2022
James Hand V,PF/C,LIU Brooklyn,NEC,3,0.1,0,0,0,0,0,0,0,0,0,0,20,So,2022
Gabe Reichle,Pure PG,Oregon,P12,4,0.9,0.75,75,1,0,0,0,0,5.9,0,114.6,11.1,So,2022
Joe Hampton,PF/C,Long Beach St.,BW,18,53.1,10.2778,46.9,0.214,0.653,6.2,13.9,8.8,1.9,3.9,90.9,26.9,Sr,2022
Jadon Jones,Wing G,Long Beach St.,BW,18,60.3,8.4444,65.4,0.444,0.8,3.4,12,4.8,1.8,2.5,122.8,13.1,So,2022
Josh O'Garro,PF/C,San Jose St.,MWC,2,0.4,0,0,0,0,0,0,0,0,0,0,14.5,So,2022
Jermaine Marshall,PF/C,Samford,SC,15,12.1,2.5294,30.4,0.133,0.789,8.7,33,8.1,2.2,1,99.7,18.5,Jr,2022
Justin Johnson,Wing G,UT Rio Grande Valley,WAC,21,42.9,5.6667,45.2,0.278,0.706,3.3,9.8,13.4,1.5,2.6,96.4,18.2,Sr,2022
Ed Eubanks,PF/C,Lipscomb,ASun,1,0.1,0.6667,0,0,0,0,0,0,0,0,0,0,Jr,2022
Myles Foster,PF/C,Monmouth,MAAC,19,14.5,3.1053,52.1,0,0.563,9.9,15.2,10,0.9,2.9,93.7,26.7,So,2022
Deanthony Tipler,Combo G,Coastal Carolina,SB,16,47.9,13.35,49.7,0.415,0.879,2,7.8,11.1,1.8,0,103.5,22.6,Sr,2022
Jack Holmstrom,Scoring PG,Monmouth,MAAC,14,9.4,0.5,42.9,0.333,0.5,0,13.7,8.5,1.4,0,78.8,7,So,2022
Gedi Juozapaitis,Combo G,Georgia Southern,SB,17,46.9,7.9444,50.8,0.362,0.944,2.4,8.5,14,1,0.8,106,17.5,Sr,2022
Lance Ware,C,Kentucky,SEC,21,24.3,1.9524,40.6,0,0.556,10.3,17.2,4.4,1.4,4.6,81.4,14.2,So,2022
Dom Martinelli,PF/C,St. Thomas,Sum,3,0.5,1.5,0,0,1,23.7,23.1,32.5,0,0,258.2,13.8,So,2022
Rastislav Sipkovsky,PF/C,Central Michigan,MAC,8,1,0,0,0,0,0,22.6,0,0,0,0,0,So,2022
Ty Berry,Combo G,Northwestern,B10,21,32,5.0909,51.2,0.339,0.652,0.8,10.5,11.4,3.3,1.2,101.5,18,So,2022
Cam'Ron Fletcher,Wing G,Florida St.,ACC,9,5.8,1.6667,57.7,0.25,0,5.6,21.9,10.4,4.8,0,99.6,14.2,So,2022
AJ Gray,PF/C,Hartford,AE,6,0.6,0,0,0,0,0,18.8,0,0,0,0,24.7,So,2022
Chris Greene,Stretch 4,Cleveland St.,Horz,23,15.1,4,53.6,0.294,0.692,8.5,15.2,5.4,1.8,0,105.6,27.1,Sr,2022
Kentrell Garnett,Combo G,Louisiana Lafayette,SB,22,17.5,1.9167,52.9,0.346,1,0,5.2,9.1,2.6,0,122.4,10.8,So,2022
Judah Brown,Wing G,Saint Mary's,WCC,21,19.1,2,37.3,0.27,1,2.7,7.9,2.1,1.7,2.2,82.9,15.7,So,2022
Nate Heise,Wing G,Northern Iowa,MVC,23,76,7.6,44.9,0.288,0.769,1.1,11.7,6.7,2,2.4,90.9,13.8,So,2022
Jarren Cook,Combo G,Sam Houston St.,Slnd,23,32.6,6.2593,48.6,0.322,0.667,1.7,8.4,7.2,1.9,1,94.4,18.5,So,2022
Justin Hill,Combo G,Longwood,BSth,26,61.8,11.037,47.5,0.333,0.74,2.2,16.7,25.7,1.8,0.2,98.1,25.9,So,2022
Chaunce Jenkins,PF/C,Wichita St.,Amer,3,0.4,1.2,0,0,0,0,0,0,0,0,0,0,So,2022
Keith Dinwiddie Jr.,Pure PG,San Diego St.,MWC,6,2.6,5.1429,60,0.429,0,4.2,0,33.9,4.3,0,130,31.8,So,2022
Alex Peterson,PF/C,Kennesaw St.,ASun,21,66.5,7.2917,53.7,0,0.473,8.4,17.6,4,1.2,1.7,92.7,17.5,Sr,2022
Demetrius Rives,PF/C,Kennesaw St.,ASun,3,0.6,1.5,0,0,0.833,67.1,0,35.7,0,0,131.4,20,So,2022
Brandon Stroud,Stretch 4,Kennesaw St.,ASun,21,58.2,5.5417,39.8,0.233,0.686,6.6,24.7,11.5,2,0.4,82.7,18.1,So,2022
Gage Gomez,PF/C,UC Santa Barbara,BW,6,0.6,0.875,0,0,0,0,20.4,0,0,0,0,0,So,2022
Joshua Walker,Wing F,Radford,BSth,3,0.5,1,100,0,1,0,23.9,0,0,0,204.4,12.7,So,2022
John Hugley,C,Pittsburgh,ACC,7,11.8,5.1429,39.5,0,0.6,12.6,19.9,5.9,1.1,1.1,86.7,23.6,So,2022
Elton Walker,Wing G,Austin Peay,OVC,24,39.8,3.8462,49.2,0.125,0.56,8.6,14.4,8.3,1.7,0.9,84.8,15.3,Sr,2022
Noah Collier,PF/C,Pittsburgh,ACC,12,11.8,0.75,28.6,0,0.5,5.2,11.1,6.3,1.1,2.3,86.7,8,So,2022
Femi Odukale,Combo G,Pittsburgh,ACC,22,50.9,6.6364,50,0.333,0.493,2.4,12.1,21.2,2.5,1.3,95,20.4,So,2022
JaDun Michael,Wing F,Elon,CAA,11,17.9,1.3333,17.2,0.143,0.5,2.7,10.3,1.4,0,1,43.9,14.9,So,2022
Colin Granger,C,Ohio,MAC,21,13.8,1.3182,39.3,0,0.5,12.5,10.5,3.6,0.9,0,82.2,16.6,So,2022
Rifen Miguel,Stretch 4,Troy,SB,12,8.8,2.9231,37,0.25,0.786,9.8,13.7,0,2,1.4,74.9,27.3,Sr,2022
JT Shumate,Stretch 4,Toledo,MAC,23,54.1,11.3478,64.8,0.391,0.823,7.9,9.1,8.8,1,4.9,135.1,16.1,Sr,2022
Jalin Anderson,Scoring PG,Loyola Marymount,WCC,21,74.1,7.1429,37.9,0.27,0.778,2.2,7,21,1.4,0.9,87.7,17.8,So,2022
Christian Shumate,PF/C,McNeese St.,Slnd,6,3.6,1.5,71.4,0,0,12.1,22.4,0,0,12.5,75.4,21.9,So,2022
Ari Seals,PF/C,Tulsa,Amer,1,0.1,0,0,0,0,0,0,0,0,0,0,0,So,2022
Woody Newton,Stretch 4,Oklahoma St.,B12,11,7.7,3.4545,58.9,0.389,0.625,2.6,21.9,2.2,2,4,108,18.8,So,2022
E.J. Clark,Combo G,Alabama St.,SWAC,12,34,5.75,37.5,0.25,0.84,3,8.3,16.5,2.3,0,92.5,17.4,Sr,2022
Sam Mervis,Scoring PG,Indiana St.,MVC,4,0.5,0.4,100,0,0,0,0,0,12.1,0,200,7.3,So,2022
Luka Eller,PF/C,Miami OH,MAC,6,2,1,60,0,0,0,19.1,0,0,6.5,122.9,12,So,2022
Jackson Ames,C,Miami OH,MAC,8,3.3,1.25,66.7,0,0.5,15.7,7.9,0,0,8.1,123.2,16.8,So,2022
Jace Howard,Wing G,Michigan,B10,11,3,1.0909,50,0.5,0.5,0,12.6,0,0,0,79.8,22,So,2022
Max Burchill,Combo G,South Dakota,Sum,5,1.9,0.8333,30,0.333,0,13.6,6.2,18.2,0,0,85.5,19.5,So,2022
Cem Kirciman,PF/C,Green Bay,Horz,19,15,1.6316,45,0.333,0.8,7.5,14.4,8,1.5,3.4,92.2,14.7,So,2022
Taj Thweatt,PF/C,West Virginia,B12,9,2,0.4444,28.6,0,0,0,35.1,23,2.5,0,66.4,18.4,So,2022
Michael Matas,Stretch 4,SIU Edwardsville,OVC,19,19.5,3.15,46.6,0.083,0.773,10.6,6,2.1,0.6,2.3,98,17.6,So,2022
Josiah Fulcher,Wing G,Bowling Green,MAC,24,44.5,6,48.6,0.286,0.444,4.3,13.5,8.9,2.1,0.5,94.4,18.5,So,2022
Fah'Mir Ali,Scoring PG,College of Charleston,CAA,24,69.8,10.5769,42.9,0.312,0.743,3.2,8.1,25.9,3.3,0,91.4,26.2,So,2022
Caleb Huffman,Wing G,Nicholls St.,Slnd,20,61.1,13.3043,49.5,0.321,0.7,3,11.1,15.9,2,0.9,98.7,26.8,Sr,2022
RJ Glasper,Combo G,Incarnate Word,Slnd,15,45,11,48.1,0.316,0.914,1.9,9.6,11.5,1.4,0,99.7,19.1,Sr,2022
Max Williams,PF/C,DePaul,BE,3,0.3,0,0,0,0,0,0,0,0,0,0,0,So,2022
Chris Osten,C,Northern Illinois,MAC,24,37.9,2.7083,59.6,0,0.391,7.4,9.3,2.3,0.6,4.8,110.3,9.4,Sr,2022
Griffin Yaklich,Wing G,Illinois Chicago,Horz,7,3.5,0.5714,40,0,0,0,10.7,5.7,1.9,0,47.6,15,So,2022
Marcus Bagley,Stretch 4,Arizona St.,P12,12,34.7,10.8333,50.5,0.347,0.719,5.6,18.9,7.5,1.4,1.6,103.5,19.2,So,2022
William Jeffress Jr.,Wing G,Pittsburgh,ACC,16,31.1,2.4375,25.4,0.15,0.625,5.6,8.8,6.3,1.3,1.7,79.7,12.2,So,2022
Mawot Mag,Wing F,Rutgers,B10,12,6.2,2,65.6,0.333,0.5,6.5,14.3,2.8,1.7,1.5,107,16.4,So,2022
Courvoisier McCauley,Stretch 4,DePaul,BE,19,25.6,3.0526,44.3,0.298,0.667,3.8,9.9,0,0.9,1.2,94.7,15.4,Sr,2022
Kobe Elvis,Scoring PG,Dayton,A10,19,49.9,5.2105,49,0.419,0.5,1.7,6.7,18.1,2.1,0.6,85.3,17.7,So,2022
James Carlson,C,Idaho St.,BSky,3,0.6,1.125,0,0,0,0,0,0,0,0,0,8.2,Sr,2022
Lucas Saleh,Wing G,Buffalo,MAC,6,1.4,1.1667,87.5,0.5,0,0,7.3,0,0,0,176.7,9.5,Jr,2022
Jason Spurgin,Wing F,Southern Utah,BSky,10,6.5,1.0714,35.7,0.333,0.333,4.7,11.5,6.4,1.1,2.2,88.1,9.7,So,2022
Myles Wilmoth,Wing F,Butler,BE,24,34.8,1.7083,44.7,0.235,0.538,6.5,15.7,3.3,1.6,1.7,92.1,9.1,So,2022
Chuck Harris,Combo G,Butler,BE,24,70.2,12.9167,49.4,0.403,0.836,2.3,10.5,18.1,2.1,0.3,101.9,24.6,So,2022
Nick Fleming,Combo G,Southern Utah,BSky,12,16.1,3.4706,22.2,0.154,0.471,5.7,17.8,19,2.3,0,88.9,13.8,Sr,2022
Boubacar Coulibaly,C,USC,P12,15,3.4,1.3333,71.4,0,0,10.5,11.7,4.8,2.6,4.5,105.1,20.1,So,2022
Kyle Karstetter,PF/C,Idaho St.,BSky,12,4.4,0.4118,0,0,0,3.7,14.5,0,0,0,11.3,7.7,So,2022
Kyndall Davis,Wing G,LIU Brooklyn,NEC,18,38.3,3.8889,42.3,0.136,0.625,7.9,8.8,11.4,3.9,2.6,100.7,14.8,So,2022
Anthony Kabala,C,LIU Brooklyn,NEC,1,0.3,0,0,0,0,49.4,0,0,0,0,39.3,32.8,So,2022
Christian Jeanty,PF/C,LIU Brooklyn,NEC,2,0.1,0,0,0,0,0,0,0,0,0,0,0,So,2022
Creighton Lebo,Wing G,North Carolina,ACC,7,0.9,0.8571,75,0,0,9.4,9.9,0,0,0,112.8,17.9,So,2022
Will Carius,Wing F,Western Illinois,Sum,21,79.5,14.7273,53.6,0.405,0.78,5.8,11.8,5.8,1.3,1.7,115.2,20.5,Sr,2022
Marty Silvera,Scoring PG,Saint Peter's,MAAC,25,24.2,2.72,46.3,0.417,0.857,5,8.7,17.5,4.6,0.5,87.3,19.5,So,2022
Charles Mendys,Wing G,Elon,CAA,6,1.5,0,0,0,0,0,11,0,0,0,0,13.7,Sr,2022
Jake kosakowski,Stretch 4,UC San Diego,BW,5,4.8,2.625,72.2,0.6,0,9.1,22.8,16.4,0,0,131,19,So,2022
Bryce Pope,Wing G,UC San Diego,BW,12,59.1,9.6667,56.4,0.383,0.2,0.4,8.9,6.1,0.3,0,93.5,17.3,So,2022
Joe Moon IV,Pure PG,Bryant,NEC,8,3,1.5556,35.7,0.333,0,8.9,0,12.9,6.3,0,71.6,19.3,So,2022
Elijah Wood,Combo G,Eastern Illinois,OVC,12,2.7,0.7692,11.1,0,0,0,7.6,12.6,7.9,0,25.1,22.3,So,2022
Alex Huibregste,Wing G,Wright St.,Horz,24,36.3,2.625,43.6,0.292,1,1,8.8,8.5,1.9,0,105.7,9.6,So,2022
Eduardo Andre,C,Nebraska,B10,19,15.5,2.65,60,0,0.444,7.2,18.5,10,1.7,2.2,101.9,15.1,So,2022
Lu'Cye Patterson,Wing G,Missouri St.,MVC,21,32.5,2.5217,31.1,0.138,0.552,4,12.9,13.5,1.2,0,79,17.5,So,2022
Nelly Junior Joseph,C,Iona,MAAC,18,69.3,11.0556,59.6,0,0.638,12.2,18.9,10.5,1.3,7,108,20.8,So,2022
Lj Cryer,Scoring PG,Baylor,B12,20,16.6,3.35,52.7,0.364,0.643,1.8,4.8,11.4,2.9,0,113.3,16.4,So,2022
Kendrick Gilbert,PF/C,UNLV,MWC,1,0.3,1,0,0,1,0,0,0,0,0,210.5,17.5,So,2022
Saquan Singleton,Wing G,New Mexico,MWC,20,64.8,8.0455,40.6,0.182,0.52,5,13,27.9,2.2,3.5,86.3,22.8,Sr,2022
Shaquan Jules,PF/C,Radford,BSth,25,32.4,7.3704,69,0,0.589,9.7,25.4,1.7,0.8,2.2,114.6,23.2,Sr,2022
Quentin Hodge,Wing G,USC Upstate,BSth,12,12.6,2,38.2,0.25,1,2.1,9.9,5.1,3.1,0,61.5,14,So,2022
Zach Loveday,C,Baylor,B12,13,4.7,2.1538,73.5,0.5,0.75,8.2,21.1,3.2,1,7.8,148.2,15.3,So,2022
Xavier Lipscomb,Wing G,Radford,BSth,25,60.5,6.6296,50,0.409,0.814,0.8,13.6,13.2,1.1,0.4,96,17.4,So,2022
Dave Dickerson III,PF/C,USC Upstate,BSth,2,0.5,1,0,0,1,0,0,0,0,0,210.5,12.8,So,2022
Bobby Harvey,Wing G,IUPUI,Horz,14,35.7,5.5714,49.3,0.364,0.533,2.1,14.3,3.7,0.6,0.8,89,16.4,Sr,2022
Dawson Baker,Combo G,UC Irvine,BW,23,55,10.68,53.7,0.4,0.769,2.7,7.3,10.5,2.1,0.4,108.9,21.4,So,2022
Isaiah Wilson,Wing G,Richmond,A10,19,14.9,1.75,45.2,0.375,0.462,5.6,10.3,8.8,3.5,0,86.1,15.1,So,2022
Sam Towns,PF/C,Ohio,MAC,15,10.9,1.3125,30.4,0.133,0.385,2.2,15.4,5.7,1.6,2.2,75.8,14,So,2022
Demarcus Sharp,Combo G,Missouri St.,MVC,20,72.8,8.1905,53.3,0.333,0.71,2.6,11.9,21.8,1.3,1.8,107.6,16.4,Sr,2022
Raphe Ayres,Wing G,Missouri St.,MVC,8,2,0.8,42.9,0.333,0,7.1,12.1,10.2,0,0,89.6,22.6,So,2022
Drake Jeffries,Wing G,Wyoming,MWC,25,55.8,7.4,54.8,0.369,0.882,1.2,13.1,6.6,1.2,1.3,115,14.2,Sr,2022
Zed Key,C,Ohio St.,B10,31,29,5.1935,61.6,0,0.549,15.6,17.6,5.1,0.5,6.8,113.4,23.3,So,2022
Cameron Matthews,Wing G,Mississippi St.,SEC,31,39.3,2.6774,48.7,0.269,0.313,8.4,10.2,12.7,2.7,1.8,88.3,13.4,So,2022
Grant Coleman,Stretch 4,Bryant,NEC,20,40.3,5.05,50,0.36,0.724,3,14.6,4.4,0.9,2.2,96.5,15.1,So,2022
Olivier-Maxence Prosper,,Marquette,BE,22,22.1,,37.5,0.167,0.682,10.4,13.2,5.7,1.2,1.8,94.4,18.3,So,2022
Tony Toney,Wing G,UAB,CUSA,14,5.9,2.3333,31.8,0.2,0.833,1.7,18.4,7.7,2.8,0,86.2,13.4,So,2022
Justin Lewis,PF/C,Marquette,BE,21,40.5,7.7619,44,0.219,0.577,11.7,17.4,7.8,1.1,3.4,93.8,23.7,So,2022
Oso Ighodaro,C,Marquette,BE,5,3.5,1.2,75,0,0,6.4,11.4,9.9,1.5,2.8,104.6,9.9,So,2022
Terence Lewis II,Wing F,Jackson St.,SWAC,22,18.5,4.087,60.6,0.375,0.783,9.9,21.2,10.5,4,1.2,118.6,20.7,Sr,2022
Simeon Kirkland,C,New Orleans,Slnd,16,11.2,1.5,52.9,0,0.8,8.2,15.6,1.4,0.5,1,96.7,12,Sr,2022
Dylan Engler,PF/C,The Citadel,SC,3,1.1,1.2857,0,0,0,0,36.5,0,0,21.1,0,9,So,2022
Chaz Lanier,Scoring PG,North Florida,ASun,9,10.5,1.7,46.9,0.3,0.667,0,7.6,12.6,2,0,98.7,12,So,2022
Jacob Crews,Wing F,North Florida,ASun,20,30.8,4.5455,42.6,0.306,0.833,3.7,11.2,4.7,1.1,1.5,87.7,20.2,So,2022
Gabe O'Neal,PF/C,Bowling Green,MAC,21,26,4.6818,62.1,0,0.842,10.8,18.6,1.7,0.5,1.9,115.3,17.1,Sr,2022
Jalen Harris,Scoring PG,Cal St. Fullerton,BW,9,23.8,5.2,28.6,0.182,0.731,2.4,7.4,20.1,1.5,0,79.5,22.4,Sr,2022
Theo Hughes,C,Northern Colorado,BSky,7,3.3,0.1,0,0,0,19.5,34.5,0,0,0,20.2,27.5,So,2022
JJ Platt,PF/C,Jacksonville St.,OVC,7,0.8,0.7778,0,0,0.333,14.8,39.5,0,0,0,45.1,38.9,So,2022
Wil Tattersall,Wing G,UC Riverside,BW,22,51.7,6.8182,56.9,0.429,0.625,1.6,10.7,10.1,0.4,0.7,107.7,16.5,So,2022
Desmond Polk,Combo G,SIU Edwardsville,OVC,25,45.6,3.6923,41.2,0.321,0.484,2.4,6.7,8.8,1.4,0.7,80.6,14.3,So,2022
Aidan Fisch,PF/C,Pittsburgh,ACC,3,0.6,0,0,0,0,21.8,23,0,0,0,27.2,21.8,Sr,2022
Khalen Robinson,Combo G,Arkansas,SEC,11,7.2,2.6364,54.8,0.417,0.75,0,11.6,19,1.7,1.1,109.7,15.8,So,2022
Paris Dawson,Combo G,Portland St.,BSky,18,57.4,8.3636,45.1,0.358,0.667,2.7,9.3,10.4,1.9,0,97.1,18.5,So,2022
Keith Lamar,PF/C,Stetson,ASun,16,9.6,1.5263,28.6,0.154,0.4,11.2,16.9,9.7,0.6,1.2,79,16,So,2022
Kiimani Holt,Wing G,Portland St.,BSky,5,2.1,1.5714,25,0,1,0,17.3,0,0,0,95.7,21.4,So,2022
GianCarlo Valdez,Combo G,Stetson,ASun,22,29,2.7083,47.3,0.306,0.727,1.7,13.3,21.4,0.6,0.8,96.9,15.3,So,2022
Teiano Hardee,Wing F,Sacramento St.,BSky,8,4.2,2.4,28.6,0,0.4,0,26.7,5.7,0,0,58.7,19.4,So,2022
LeChaun DuHart,Combo G,Maine,AE,9,85.6,11,51.8,0.385,0.619,1.2,6.5,12.3,1.4,0,91,19.1,So,2022
Matias Prock,PF/C,Maine,AE,4,5.6,0.5,33.3,0,0,6,17.7,23.4,0,0,63.6,15.3,So,2022
Adefolalrin Adetogun,Wing G,Maine,AE,8,40.8,4,35.9,0.174,0.8,2.5,16.9,22.3,2.1,4.1,82.1,17.9,So,2022
Kyle LeGreair,PF/C,Detroit,Horz,2,0.6,0,0,0,0,0,48.2,0,0,0,0,20.2,So,2022
Jonathan Komagum,C,Sacramento St.,BSky,26,19.2,0.8462,35.3,0,0.588,12.5,16.6,3.8,0.5,3.7,106.6,9.1,Sr,2022
Te'Jon Sawyer,Wing F,Cal Baptist,WAC,12,10.1,2.2,35.7,0.25,0.8,1.6,17.3,4.4,0.7,0,70.8,14.1,So,2022
Shamir Bogues,Combo G,Tarleton St.,WAC,15,67.8,6.9474,48.9,0.29,0.5,2.2,9.6,14.7,3.9,2.3,91.6,16.9,So,2022
Devon House,PF/C,UMKC,Sum,6,3.5,3.5,50,0.4,0.875,4.6,30.3,0,2.2,9.7,118.9,28,So,2022
Steven Verplancken Jr.,Wing G,Southern Illinois,MVC,25,65.4,7,51.3,0.364,0.727,1.8,10.9,8.6,0.6,0,96.1,15.1,Jr,2022
Carlton Linguard Jr.,PF/C,Kansas St.,B12,16,9.2,2.2353,50,0.4,0.667,6.8,17.2,6.9,1.2,2.4,97.8,18.3,Jr,2022
Ben Carlson,Stretch 4,Wisconsin,B10,7,5.1,2.8571,59.1,0.333,0.875,1.8,9.3,12,1,5.1,137.4,13.5,So,2022
Jon Willeman,Pure PG,New Hampshire,AE,4,2.2,1.4,150,1,0.5,0,15.1,24.5,0,0,198.5,7.4,So,2022
Jabe Mullins,Wing G,Saint Mary's,WCC,19,32,3.0526,35.8,0.263,0.833,2.4,11.8,8.1,2,0.7,79.3,15.2,So,2022
Steven Crowl,C,Wisconsin,B10,12,3.1,0.6667,50,0,0,11.9,15.3,10,0,2.8,93.2,16.9,So,2022
Mitchell Saxen,PF/C,Saint Mary's,WCC,24,24.4,2.7083,58.7,0.5,0.308,12,17.6,4.7,2.3,5.6,96.3,18.3,So,2022
K.J. McClurg,Wing G,New Hampshire,AE,14,21.7,4.0667,32.6,0.211,0.852,2.7,6.2,3.9,1.9,0,86.3,21.7,So,2022
Chris Childs,Combo G,Bryant,NEC,20,66.7,13.9524,53.8,0.395,0.867,1.8,7,7.8,1.2,0,108.3,20.9,Sr,2022
Leemet Bockler,Stretch 4,Saint Mary's,WCC,8,9.2,5.5,60.3,0.423,1,5.5,12.4,2.7,0.7,2.3,105.2,24.2,So,2022
Thomas Howell,PF/C,Louisiana Monroe,SB,26,43.5,4.6923,53.7,0.125,0.677,9.4,10.4,4.6,1.7,3,106,15.1,So,2022
Mikey Howell,Pure PG,Bradley,MVC,13,73.6,6.9375,46.8,0.333,0.583,1.8,8.9,35.2,2.9,0.5,95.6,19.1,Sr,2022
Jace Roquemore,Wing G,UC San Diego,BW,14,56.3,4.1176,45.8,0.214,0.5,0.8,14.7,17,1.1,0.9,78.1,16.7,So,2022
